recipe_id,rating,name,n_steps,ingredients,steps,n_ingredients
200697,3,hot apple eggnog,5,"['eggs', 'half-and-half', 'milk', 'sugar', 'ground cinnamon', 'salt', 'applejack']","['beat the eggs with the half-and-half and milk in a large saucepan', 'add the sugar , cinnamon , and salt', 'cook over medium heat for 10 minutes , or until the mixture is hot and thick , stirring constantly', 'remove from the heat and add the apple brandy', 'pour or ladle into mugs or cups and dust with cinnamon and serve warm']",7
273819,5,cherrylane,2,"['white rum', 'cherry wine', 'vanilla extract', 'lemonade', 'ice']","['put the ice into the glass , then pour over the rum , cherry wine and drops of vanilla', 'top up with lemonade and enjoy !']",5
202648,5,holiday bliss cocktail  by the pitcher,2,"['vodka', 'pomegranate juice', 'lime juice concentrate', 'ginger ale']","['mix all in a pitcher', 'serve over ice']",4
367697,4,genoese,2,"['vodka', 'grappa', 'sambuca romana', 'dry vermouth']","['vigorously shake everything with ice in a shaker until well frosted', 'strain into a chilled cocktail glass']",4
306178,4,greek doctor cocktail,2,"['ouzo', 'vodka', 'lemon juice', 'orange juice']","['shake ingredients together with 4 ice cubes', 'strain into an old-fashioned glass , and garnish with a slice of orange']",4
310818,5,skinny cocktails   green tea tremmer,2,"['green tea', 'sugar', 'orange juice', 'lemon juice', 'coconut rum']","['mix ingredients over ice', 'serve in chilled martini glasses']",5
317493,5,sunny s hard lemonade,6,"['water', 'sugar', 'ice', 'vanilla vodka', 'lemon juice', 'lemon', 'lime']","['in a small saucepan , bring water and sugar to a simmer', 'cook until sugar is completely dissolved', 'remove from heat and set aside to cool', 'fill a large pitcher with ice', 'stir in sugar mixture , vodka , and juice', 'if desired , slice lemon and / or lime into rings about 1 / 4 inch thick and add to pitcher']",7
251824,4,strawberry dawa,3,"['strawberries', 'lime', 'strawberry syrup', 'citrus-infused vodka']","['crash and shake strawberries and lime slices with strawberry syrup in the bottow of an old-fashioned glass', 'fill it with crushed ice , add vodka and stir to mix well', 'serve with a stick if you have one , and garnish with a strawberry cut in half']",4
276396,5,alcoholic shirley temple,1,"['grenadine', 'ginger ale', 'vodka', 'orange juice']",['mix and enjoy !'],4
261541,5,cupid s cocktail,2,"['peach schnapps', 'fresh orange juice', 'cherry heering']","['shake ingredients and strain into a chilled highball glass', 'garnish with a slice of orange and a cherry']",3
114029,5,dreamy martini,1,"['vanilla vodka', 'cointreau liqueur', 'orange juice']",['combine in a pitcher and serve over ice or shake with ice to serve chilled'],3
369758,4,spanish moss cocktail,2,"['tequila', 'kahlua', 'creme de menthe', 'ice']","['shake well with cracked ice', 'strain into old fashioned glass over 1 ice cube']",4
523276,4,ace of spades,3,"['tequila', 'blackberry liqueur', 'fresh lime juice', 'agave nectar', 'lime']","['add ingredients in a cocktail shaker filled with ice', 'shake and strain into an ice-filled collins glass', 'garnish with a lime wheel']",5
46190,5,lime light,1,"['vodka', 'grapefruit juice', 'midori melon liqueur']","['mix ingredients together with ice , strain into martini glass and garnish with lemon and lime twist']",3
282238,3,bacardi peach red mojito,4,"['simple syrup', 'mint leaves', 'bacardi peach red rum', 'lime juice', 'sour mix']","['muddle mint leaves with simple syrup in cocktail shaker', 'add peach rum , lime juice and sour mix', 'add ice cubes and shake until blended', 'serve in martini glass and garnish with slice of fresh peach']",5
54910,5,magnolia milk punch,2,"['vanilla ice cream', 'bourbon', 'vanilla', 'nutmeg']","['combine ice cream , bourbon and vanilla in a blender and process until smooth', 'pour into 2 glasses and sprinkle with nutmeg , and enjoy']",4
369975,5,australian virgin,1,"['dark rum', 'cherry syrup', 'white wine', 'pineapple juice', 'maraschino cherry', 'ice']","['shake and strain into an ice-filled highball glass , and serve with a cherry']",6
227316,5,best fresh margaritas by the pitcher,8,"['lime zest', 'fresh lime juice', 'fresh lemon zest', 'fresh lemon juice', 'superfine sugar', 'table salt', 'ice', 'tequila', 'triple sec']","['combine lime zest and juice , lemon zest and juice sugar , and salt in a large measuring cup', 'cover with plastic wrap and refrigerate', 'divide 1 cup crushed ice between 4 to 6 margarita glasses', 'strain juice mixture into 1 quart pitcher or cocktail shaker', 'add patron tequila , triple sec', 'stir or shake to combine thoroughly', 'pour over ice', 'serve immediately and enjoy : )']",9
511930,5,eve s addiction   a warm fall and winter cocktail,8,"['allspice berry', 'black peppercorns', 'whole cloves', 'whole coriander seeds', 'cinnamon sticks', 'apple cider', 'orange', 'applejack', 'granny smith apple', 'clementines', 'dried cranberries']","['place allspice , peppercorns , cloves , coriander , and cinnamon in a medium saucepan', 'cook , stirring , over medium heat until fragrant , about 2 minutes', 'stir in apple cider , orange rind and juice , and applejack and bring to simmer over medium heat , stirring occasionally', 'reduce heat to lowest setting and allow cider to simmer for 15 minutes', 'strain mixture through a fine-mesh sieve into a bowl and discard solids', 'return cider to saucepan and add apple pieces , clementine slices and cranberries', 'simmer on medium-low heat until apples are fork tender but still retain their shape and cranberries are plump , about 10 minutes', 'serve hot']",11
292884,5,tropical tease,3,"['malibu rum', 'midori melon liqueur', 'banana liqueur', 'pineapple juice']","['pour directly into a hurricane glass with ice', 'shake , do not stir', 'garnish with a lime wheel']",4
15894,5,harbour lights,4,"['bacardi 151 rum', 'kahlua', 'tequila']","['layer the ingredients in a shot glass in this order', 'rum , kahlua then tequila', 'admire your drink', 'drink your drink']",3
139306,5,green eyes,3,"['vodka', 'blue curacao', 'fresh orange juice']","['add all ingredients to a shaker filled with ice', 'shake vigorously', 'strain into a cocktail glass']",3
113834,5,shamrock shake,4,"['vodka', 'green creme de menthe', 'vanilla ice cream', 'mint sprig']","['combine all ingredients in a blender', 'blend on high for 20 seconds', 'pour into a chilled margarita or collins glass', 'garnish with a mint sprig']",4
173249,5,liquori casalinghi  cherry liqueur,13,"['cherries', 'sugar', 'water', 'grain alcohol']","['you will need to crush the cherries along with their pits', 'i found it was easiest to use a heavy duty extra large zip lock , adding a handful of cherries at a time , and smash each cherry with a hammer', 'be sure to crust the pit well', 'push the pulp to the bottom of the bag and add the next handful', 'leave covered in a dark place for 24 hours', 'after 24 hours , boil the water and add the sugar', 'stir until sugar is dissolved', 'remove from heat', 'put cherry mixture in a fine muslin bag , or use a fine sieve , and squeeze the juice into a bowl', 'add the cherry juice to the sugar syrup mixture and set aside to cool', 'add alcohol to the cooled cherry syrup', 'pour into a jar with a tight fitting lid and place in a cool dark place for one week', 'after one week , filter into a cool looking bottle , seal , and age it for at least six months before you pop the top']",4
41134,5,the vanilla sky,3,"['fresh cranberries', 'vanilla vodka', 'amaretto']","['in a cocktail shaker , muddle cranberries with the back of a spoon', 'fill the shaker with ice and add the vodka and amaretto', 'shake sharply and stran into a martini glass']",3
503744,4,cajun margarita,10,"['chile-infused tequila', 'orange liqueur', 'margarita mix', 'crystal hot sauce', 'ice', 'chili pepper', 'lime slice', 'salt', 'jalapeno peppers', 'serrano peppers', 'tequila']","['for the chile-infused tequila: combine all ingredients in a jar or bowl', 'cover , and let sit at room temperature overnight or at least 2 hours', 'strain into bottle or jar and keep in a cool , dark place', 'margarita:', 'rim margarita glasses with salt by running a slice of lime around rim and then dipping in margarita salt', 'set aside', 'to make the margaritas , combine the chile-infused tequila , orange liqueur , margarita mix , hot sauce , and ice in a blender', 'cover , and puree for 1 minute , until no chunks of ice remain', 'fill the prepared glasses with blended margaritas', 'garnish with lime slices and a whole chile pepper']",11
246503,5,bailey s banana vanilla thrilla,6,"['baileys irish cream', 'coconut milk', 'banana', 'shredded coconut', 'yellow food coloring', 'ice cubes', 'vanilla ice cream', 'sugar']","['add all liquids in blender with banana and ice cream', 'blend until smooth', 'add ice and sugar , and pulse until a smoothie consistency is reached', 'garnish with coconut', 'makes 2-3 500ml servings', 'for a fancier garnish , use the head of a tropical flower']",8
308796,5,lemonade bang,7,"['pink lemonade', 'strawberry', 'orange', 'orange slices', 'ice', 'orange-infused vodka']","['in a blender mix 1 / 2 tray ice cubes , crush', 'add in 6 orange slices with rinds removed and saved , 1 / 4 c strawberries and blend til chunky not smooth', 'pur into large punch bowl , add in lemonade and stir gently', 'add in remaining fruits , ice , and vodka stir gently and serve in garnished tall glasses', 'very refreshing and pretty to look at', 'adjust the vodka content to your liking', 'for the non-alcholic just keep out vodka']",6
218933,4,lychee mint champagne,4,"['lychees', 'fresh mint leaves', 'champagne']","['puree the lychees and mint leaves in a food processor', 'strain through a fine sieve into a bowl', 'half fill a glass with the mixture and top with champagne', 'garnish with mint']",3
162990,5,viagra falls,3,"['absinthe', 'apple brandy', 'orange bitters', 'orange']","['shake the absinthe , apple brandy and orange bitters with ice , then strain into a traditional martini cocktail glass', 'heat a large ring of orange peel over an open flame until the oil of orange is released , then allow the oil to drip into the glass', 'garnish with a ring of orange peel for a great show !']",4
297929,5,chocolate snow bear,2,"['amaretto', 'creme de cacao', 'vanilla ice cream', 'chocolate syrup', 'vanilla extract']","['combine all ingredients in an electric blender and blend at a low speed for a short length of time', 'pour into a chilled champagne flute and serve']",5
393306,5,pink vodka cocktail,4,"['triple sec', 'vodka', 'grenadine']","['combine the triple sec and vodka in a jug', 'divide the mixture among eight 60ml capacity glasses', 'gradually add 1 teaspoon of grenadine to the centre of each glass so the grenadine sinks to the bottom of the glass', 'serve immediatley']",3
332766,5,nutty mozart,3,"['hazelnut-flavored coffee', 'chocolate liqueur', 'splenda granular', 'whipped cream', 'bittersweet chocolate']","['pour the fresh coffee into a large cup or mug', 'stir in the mozart', 'add sweetening , whipped cream and chocolate if using']",5
385302,5,screw me silly,1,"['sour apple liqueur', 'peach schnapps', 'ice', 'orange juice']",['mix all ingredients and serve over ice'],4
93741,5,mojito lemon lime cocktail,4,"['low-calorie lemonade drink mix', 'water', 'rum', 'mint sprigs', 'club soda', 'lime slices']","['empty drink mix into a large pitcher , add water and rum , stir until drink mix is dissolved', 'add mint , and refrigerate until ready to serve', 'stir in club soda', 'serve over ice in tall galsses , and add a lime slice to each glass']",6
148701,5,gimme my mojito,6,"['mint sprigs', 'sugar', 'lemon juice', 'light rum', 'club soda']","['in a tall thin glass , crush part of the mint with a fork to coat the inside', 'add the sugar and lemon juice and stir thoroughly', 'top with ice', 'add rum and mix', 'top off with the club soda', 'add a lemon slice and the remaining mint']",5
356961,5,ww 2 pt  toasted almond cocktail,3,"['1% low-fat milk', 'amaretto', 'coffee liqueur', 'chocolate liqueur', 'ice cubes']","['chill two 4 ounce rock glasses', 'in blender , combine all ingredients and process until smooth and frothy', 'divide into chilled glasses and serve']",5
271854,2,peach splash cocktail,4,"['peaches', 'fresh lime leaves', 'caster sugar', 'light rum', 'cranberry juice']","['these drinks are prepared in two stages: first you make the alcoholic marinade , which also doubles as a fruit garnish , and then you add soda water', 'pour all the ingredients for the marinade into a portable flask , bottle or jar', 'secure the lid , give it a quick shake and refrigerate', 'to serve , fill a tall glass with ice , half fill with the marinade , then top up with soda']",5
53706,5,my juice cocktail,2,"['apple', 'pear', 'orange', 'fresh ginger', 'carrots']","['clean the fruit , carrots and cut into a size to fit the juicer', 'push al the ingredients through , carrots last']",5
320671,5,lemon drop shot,5,"['lemon-flavored vodka', 'cointreau liqueur', 'lemon juice', 'sugar', 'lemon wedge']","['wet the rim of a cocktail glass and dip in sugar to coat rim', 'put any sugar remaining in a into a cocktail shaker filled with ice', 'add the lemon vodka , the cointreau or triple sec and lemon juice and shake about 10 times', 'strain into sugar rimmed cocktail glass and garnish with lemon wedge', 'suck on lemon wedge between sips and enjoy the marriage of sweet and tart flavors']",5
405183,5,tommy mai tai,6,"['dark rum', 'white rum', 'almond flavored liqueur', 'triple sec', 'orange juice', 'pineapple juice', 'grenadine']","['fill cocktail shaker with crushed ice', 'add rums , almond liqueur and triple sec to shaker', 'shake and pour into a tiki cup', 'fill with juices', 'float grenadine on top', 'garnish with a cherry and pineapple slice']",7
420634,5,prickly pear margarita,9,"['sugar', 'hot water', 'fresh lemon juice', 'fresh lime juice', 'tequila', 'triple sec', 'prickly pear syrup', 'lime wedges', 'ice']","['1', 'mix sugar and hot water until sugar dissolves', 'add lemon and lime juice , then stir', '2', 'add tequila , triple sec , and prickly pear syrup', 'mix thoroughly and chill for one hour', '3', 'blend w / ice until frothy', 'garnish w / wedges']",9
247034,5,frozen lemon berry margaritas,15,"['lime wedges', 'coarse sugar', 'lemonade concentrate', 'frozen raspberries', 'ice cubes', 'frozen sweetened strawberries', 'frozen blueberries', 'sugar', 'tequila']","['using lime wedges , moisten the rims of six glasses', 'set limes aside for garnish', 'sprinkle coarse sugar on a plate', 'hold each glass upside down and dip rim into sugar', 'set aside', 'discard remaining sugar on plate', 'in a blender , combine lemonade concentrate and raspberries', 'cover and process until smooth', 'press mixture through a fine sieve', 'discard seeds', 'return raspberry mixture to blender', 'add ice , strawberries , blueberries , 1 tablespoon sugar and tequila', 'cover and process until smooth', 'pour into prepared glasses', 'garnish with reserved limes']",9
234344,5,dr  pat s hot toddy cold remedy,6,"['water', 'tea bag', 'whiskey', 'honey', 'lemon juice', 'fresh lemon']","['place the whisky - honey - tea bag:', 'in a large microwave safe mug with 1 cup of very hot water', 'add the honey', 'pour the hot water into the mug over the spoon you used for the honey to get off the last little drops', 'add the lemon juice and stir well', 'add the lemon slice and serve']",6
106894,5,cubana rum,3,"['apricot nectar', 'lime juice', 'apricot brandy', 'light rum', 'ice cubes']","['combine all ingredients in a cocktail shaker', 'cover and shake for 15 seconds', 'strain into a glass and serve immediately']",5
245769,4,sex on the beach  virgin cocktail,4,"['orange juice', 'cranberry juice', 'peach nectar', 'grenadine', 'pineapple']","['mix equal parts of orange juice and cranberry juice', 'add nectar and pour over ice', 'sink the grenadine', 'garnish with a pineapple wedge']",5
373228,5,martha s pawpaw drink,5,"['papaya', 'oranges', 'lime', 'fresh ginger', 'honey', 'ice']","['scoop papaya flesh into a blender jar', 'add orange and lime juices , ginger , honey , and ice cubes', 'blend until combined', 'divide between 2 glasses', 'serve immediately']",6
254488,4,lime and elderflower martini,2,"['lime-flavored vodka', 'fresh lime juice', 'elderflower cordial', 'lime cordial']","['add all ingredients to a shaker with ice', 'shake and strain into a martini glass']",4
255278,2,road runner,3,"['vodka', 'amaretto', 'coconut cream']","['pour all ingredients into a shaker with ice', 'shake', 'strain into a cocktail glass']",3
515577,0,strawberry lemonade moonshine,8,"['sugar', 'water', 'fresh lemon juice', 'strawberry puree', 'grain alcohol']","['place a pot on low heat and pour in water and sugar', 'stir until sugar is completely dissolved', 'let cool to room temperature', 'mix in strawberry puree and lemon juice', 'next add in everclear and stir well', 'strain mixture through layers of cheesecloth , making sure to remove all pulp', 'pour mix into a jar and let sit in refrigerator for a few weeks', 'the more time the jars are allowed to sit in refrigerator , the better it will get']",5
432456,5,grapefruit sparkler,11,"['sugar', 'star anise pods', 'grapefruit juice', 'campari', 'sparkling wine']","['in a small saucepan , combine 1 celsius water with the sugar and star anise', 'bring to a boil , stirring occasionally , until sugar has dissolved', 'remove pan from heat', 'let cool completely', 'pour mixture through a fine sieve into a measuring cup', 'discard star anise', 'cover syrup with plastic wrap , and chill', 'in a large pitcher , combine grapefruit juice , campari , and chilled syrup', 'divide among eight glasses', 'top with sparkling wine or champagne', 'serve immediately']",5
447852,5,fantasy island cocktail,3,"['coconut rum', 'melon liqueur', 'pineapple juice', 'pineapple chunk', 'maraschino cherry']","['combine rum , melon liqueur and pineapple juice in ice-filled shaker', 'shake well , strain into martini glass', 'granish with pineapple wedge and cherry']",5
434769,5,champagne pomegranate cosmo,3,"['triple sec', 'pomegranate juice', 'fresh lime juice', 'champagne']","['fill a cocktail shaker halfway with ice', 'add all ingredients and shake vigorously', 'pour into a martini glass and garnish with a slice of lime']",4
274962,5,ww margarita,1,"['diet sprite', 'lime juice', 'crystal light sugar free low calorie lemonade mix', 'tequila', 'ice cubes']",['mix together in shaker or in blender'],5
94363,5,amaretto almond liqueur,5,"['water', 'granulated sugar', 'brown sugar', 'vodka', 'almond extract', 'pure vanilla extract']","['combine the water and the sugars in a saucepan', 'heat until boiling over medium heat and until all the sugar is dissolved', 'remove from the heat and let mixture cool for about 15 minutes', 'add the vodka , almond extract and vanilla extract', 'store in a sealed bottle']",6
116195,5,new allison s mambo margaritas,3,"['frozen limeade concentrate', 'corona beer', 'carbonated lemon-lime beverage', 'tequila']","['dump limeade into a large pitcher', 'stir in rest of the ingredients , using the can from the limeade to measure the soda and tequila', 'serve in glasses rimmed with salt , if desired']",4
285373,5,baileys spiced frappe,3,"['baileys irish cream', 'milk', 'honey', 'ground cinnamon', 'ground nutmeg']","['blend all ingredients with 2-3 ice cubes', 'serve in a glass over crushed ice', 'garnish with a sprinkle of nutmeg or a cinnamon stick']",5
355052,4,restaurant style sweet and sour mix,3,"['hot water', 'granulated sugar', 'fresh lime juice', 'fresh lemon juice', 'yellow food coloring']","['combine the hot water with the sugar and stir until sugar dissolves', 'add lime juice , lemon juice and food coloring', 'chill']",5
225991,3,chimayo cocktail,4,"['tequila', 'apple cider', 'fresh lemon juice', 'creme de cassis']","['fill a cocktail shaker half full with ice', 'add tequila , cider , lemon juice and cassis and shake well', 'fill two glasses with ice and strain the cocktail evenly between them', 'garnish each with thin slice of apple if desired and serve']",4
242350,5,after dinner mocha,5,"['coffee', 'cocoa', 'cognac', 'kahlua', 'vanilla extract', 'half-and-half cream']","['for every 8 oz of water , brew 2 tbsp of coffee', 'in a mug , add the cocoa , cognac , kahlua and vanilla', 'add coffee , and top with the half-n-half', 'if you like , garnish with whipped cream', 'serve hot and enjoy !']",6
293947,5,atlas,2,"['vodka', 'blue curacao', 'orange juice', 'cranberry juice']","['mix in shaker with ice', 'strain and serve !']",4
250699,5,bora bora sangria,4,"['spanish brandy', 'red wine', 'orange curacao', 'orange', 'apple', 'lemon', 'cinnamon stick', 'lemonade']","['mix brandy , wine , curacao , fruits and cinnamon stick in a jug', 'complete with lemonade and stir', 'pour sangria in glasses with ice', 'garnish with pieces of fruits']",8
304496,5,cosmo de san jose,2,"['cranberry juice', 'guava juice', 'citrus-infused vodka', 'raspberry liqueur', 'lime wedges']","['combine ingredients in a shaker filled with ice', 'strain into a chilled martini glasses']",5
215721,4,irish manhattan,4,"['irish whiskey', 'sweet vermouth', 'ginger ale', 'maraschino cherry']","['fill a lowball glass with ice', 'add whiskey and sweet vermouth', 'stir', 'top with giner ale if desired and garnish with maraschino cherry']",4
165452,5,aloha martini,2,"['vodka', 'apricot brandy', 'pineapple juice']","['shake with ice', 'strain into a cocktail glass and enjoy !']",3
60093,5,cafe miki fein,2,"['black coffee', 'cognac', 'french vanilla ice cream', 'whipped cream']","['pour coffee and cognac into a tall coffee mug', 'top with a small scoop of french vanilla ice cream and whipped cream']",4
198618,2,trogg s nog,3,"['ice cube', 'grand marnier', 'creme de cacao', 'eggnog']","['pour liquor over ice', 'fill with eggnog and stir', 'serve in a highball glass']",4
372780,4,costa del sol,2,"['gin', 'apricot brandy', 'triple sec']","['shake the gin , apricot brandy and triple sec vigorously over ice cubes until well frosted', 'strain into a chilled cocktail glass or lowball glass']",3
144946,5,chocolate raspberry martini,5,"['vodka', 'creme de cacao', 'raspberry liqueur', 'kahlua', 'fresh raspberry', 'ice']","['i prefer absolute vodka', 'combine all ingredients in shaker', 'strain and serve in chilled martini glass', 'drop a couple of fresh raspberries in glass', 'enjoy']",6
202914,5,malaria killer,3,"['campari', 'tonic water', 'orange']","['pour campari into highball glass over ice', 'add tonic water , stir & garnish w / an orange slice', 'serving']",3
280878,3,coffee flavored kisses drink,3,"['black coffee', 'chambord raspberry liquor', 'irish cream', 'sugar', 'whipped cream']","['brew the coffee', ""mix the chambord raspberry liqueur and bailey's irish cream into the coffee"", 'sweeten with sugar to taste , and top with whipped cream']",5
349219,5,sea breeze cocktail revolution style,5,"['cranberry vodka', 'cranberry juice', 'grapefruit juice', 'lime wedge']","['half fill a 14 oz glass witrh ice and pour out grapefurit juice', 'in a seperate glass or shaker add some ice and the cranberry juice', 'if using tumbler put the larger half of the cocktail shaker on the top of the glass tumbler hold tight and shake until their is light condensation on outside of the cocktail shaker', 'tap cocktail shaker gentle on a surface to release glass and slowly pour the cranberry and vodka mix from cocktail shaker back into tumbler containing grapefruit juice aiming for a floating ice cube', 'voila it should float serve with a lime wedge']",4
203153,5,cran tinis,5,"['cranberry juice', 'vodka', 'triple sec', 'lime juice', 'cranberries', 'lime slice']","['fill martini shaker or 3 cup covered container half full with ice', 'add all ingredients except cranberries and lime slices', 'cover and shake', 'pour into glasses , straining ice', 'garnish with cranberries and lime']",6
302740,5,trailer park mimosa,4,"['amaretto', 'orange juice', 'light beer']","['pour beer into a glass', 'carefully pour in amaretto and orange juice', 'stir gently , just enough to combine', 'serve cold']",3
178245,5,the best summer sangria,4,"['red zinfandel wine', 'brandy', 'light cranberry juice', 'granny smith apple', 'peach', 'plum', 'strawberries', 'green seedless grapes', 'cherries', 'orange']","['chop and slice all of the fruit and put into large pitcher', 'add the wine , cranberry juice and brandy', 'stir and let sit overnight', 'enjoy !']",10
291136,4,guttersnipe cocktail,3,"['lime-flavored vodka', 'orange liqueur', 'guava juice']","['pour the lime vodka into a highball glass filled with ice cubes', 'add the cointreau orange liqueur then guava juice', 'squeeze in a lime wedge , and serve']",3
198616,5,nog de cacao,2,"['eggnog', 'creme de cacao']","['stir ingredients together with cracked ice in an old-fashioned glass', 'sprinkle with cocoa and serve']",2
428486,5,blue aegean angel,3,"['vodka', 'blue curacao', 'orange juice', 'carbonated lemon-lime beverage']","['fill a tall glass with ice', 'add all the ingredients and give them a stir', 'garnish with a slice of watermelon or other fruit']",4
147488,5,rossini bellini,8,"['sugar', 'water', 'strawberries', 'fresh lemon juice', 'sparkling wine']","['combine sugar and water in a small saucepan , stirring until sugar dissolves', 'bring mixture to a boil over medium high heat', 'remove from heat', 'place sugar mixture , strawberries , and lemon juice in a blender , process until smooth', 'strain pureed mixture through a sieve into a bowl , reserving liquid', 'discard solids', 'place 3 tablespoons strawberry mixture into each of 8 champagne flutes', 'pour 1 / 3 cup wine into each flute']",5
340431,5,lemon capri,4,"['ice cube', 'limoncello', 'espresso coffee', 'whipping cream']","['fill a shaker 3 / 4 full with ice', 'add limoncello , coffee , and cream', 'cover and shake until shaker becomes frosty', 'strain into a chilled small glass']",4
333785,5,autumn delight,2,"['galliano', 'vodka', 'apple cider']","['pour into a glass filled with ice , stir and enjoy !', 'garnish with apple slices']",3
293472,4,blue cosmopolitan,4,"['absolut citron vodka', 'blue curacao', 'grapefruit juice', 'sugar syrup', 'sugar', 'maraschino cherry']","['frost the rim of a chilled cocktail glass with sugar', 'stir absolut citron , blue curacao , grapefruit juice , and sugar syrup in a mixing glass with ice to prevent cloudiness', 'strain into cocktail glass', 'garnish with a maraschino cherry']",6
329227,5,top hat    shooters,3,"['kahlua', 'heavy cream']","['fill each shot glass 2 / 3 full of kahlua', 'very slowly pour in enough heavy cream to top off the glass', 'serve immediately']",2
166758,4,margarita   on the rocks,3,"['lemon, juice of', 'tequila', 'triple sec', 'powdered sugar']","['shake above on ice and strain over tumbler filled with fresh ice', 'if you want salted rims: rub the rim of the glass with triple sec or the cut lemon and dip into margarita salt', 'if i am making more than two in the shaker , i reduce the lemon juice slightly']",4
199925,5,lime oncello spritzers with mint,15,"['limes', '100 proof vodka', 'sugar', 'water', 'ice cube', 'fresh mint leaves', 'club soda']","['to make limoncello:', 'using a vegetable peeler , remove the peel from the limes in long strips', 'place the lime peels in a 1-quart jar', 'pour the vodka over the peels and screw on the lid', 'steep the lime peels in the vodka for 1 week at room temperature', 'stir the sugar and water in a large saucepan over medium heat until the sugar dissolves , about 5 minutes', 'cool completely , then stir in the vodka mixture', 'strain the liquids into bottles , pressing on the peels to extract as much liquid as possible', 'seal the bottles and refrigerate until cold , at least 4 hours and up to 1 month', 'to make spritzers:', 'fill 4 tall glasses halfway with ice', 'add the mint leaves', 'using the handle of a wooden spoon , coarsely crush the mint leaves into the ice', 'pour some limoncello over , and stir to blend', 'add a splash of club soda and serve']",7
254774,5,rosie s pina coladas,5,"['pineapple juice', 'cream of coconut', 'malibu rum', 'ice cubes', 'grenadine', 'pineapple slices', 'maraschino cherries']","['place all ingredients in blender and blend until ice crushed', 'pour into glasses and add a dash of grenadine to each', 'garnish with pineapple slices and marischino cherries', 'add more ice if you prefer a more icy slushy drink', 'when ready to serve , just quickly blend again']",7
238205,5,whoopie pies with 7 minute frosting,19,"['egg', 'vegetable oil', 'caster sugar', 'unsifted all-purpose flour', 'dutch process cocoa', 'baking soda', 'baking powder', 'salt', 'milk', 'vanilla', 'sugar', 'cream of tartar', 'water', 'egg whites', 'pure vanilla extract']","['cake:', 'heat oven to 350f', 'grease two large cookie sheets or line 2 baking sheets with parchment and set aside', 'in a large bowl with mixer at medium speed sugar and vegetable oil', 'gradually beat in beat egg and continue beating until pale yellow in color', 'in another bowl , combine flour , cocoa , baking powder , baking soda and salt', 'in a measuring cup combine milk and vanilla', 'add flour and milk mixtures alternately to eggs and sugar , beginning and ending with dry ingredients', 'drop by tablespoons onto cookie sheet', 'these will spread a lot , so make 6 cakes per sheet at a time', 'bake about 5 minutes or until top springs back when lightly touched with finger', 'remove to wire racks to cool', 'when cool , use filling and two cakes to make sandwiches', 'filling:', 'place sugar , cream of tartar , salt , water , and egg whites in the top of a double boiler', 'beat with a hand held electric mixer for 1 minute', 'place pan over boiling water , being sure that boiling water does not touch the bottom of the top pan', 'beat constantly on high speed with electric mixer for 7 minutes', 'beat in vanilla']",15
106366,5,that orange thing,5,"['ice', 'vodka', 'grand marnier', 'orange juice', 'orange slice']","['combine first 4 ingredients in a martini shaker', 'cover with lid and shake until thoroughly chilled', 'remove lid and strain into a chilled martini glass', 'serve immediately', 'garnish with an orange slice if desired']",5
36220,4,tequila matador,2,"['tequila', 'pineapple juice', 'lime juice']","['shake with ice and strain into serving glass', 'serve']",3
216277,5,butterscotch  ride,3,"['baileys irish cream', 'coffee liqueur', 'butterscotch schnapps', 'half-and-half', 'caramel topping']","['blend ingredients in a blender with 4-5 ice cubes until ice is well crushed', 'drizzle caramel inside a chilled tall glass', 'add ingredients and serve with a straw']",5
457002,5,cardinale cocktail,2,"['gin', 'dry vermouth', 'campari']","['pour ingredients over ice in an old-fashioned glass and stir', 'salut !']",3
477085,5,alton brown s martini,9,"['ice', 'dry vermouth', 'gin', 'olive']","['place some crushed ice into the martini glass you will be serving in , and set aside', 'place the 1 cup of crushed ice into a cocktail shaker', 'pour in the vermouth and swirl it around , making as much contact as possible with the ice', 'using a strainer , pour the vermouth out', 'add the gin and stir well to combine', 'remove the ice from your serving glass and add the twist or olive', 'using the strainer , pour the gin into the serving glass', 'i admit that , since i have gotten older , i sometimes add a little of the crushed ice to my glass', 'makes it easier to have the second one']",4
429769,5,berliner weisse mit schuss  berlin style german beer,2,"['syrup', 'wheat beer']","['pour a 1 oz schuss of waldmeister or raspberry syrup into a large wheat-beer glass', 'slowly add 16 oz cold berliner kindl weisse or other light german-style wheat beer']",2
62275,5,white strawberry sangria,3,"['dry white wine', 'strawberry schnapps', 'sugar', 'fresh strawberries', 'ice', 'strawberry']","[""stir wine , schnapps and sugar together in a 2-quart pitcher'til sugar dissolves"", 'add sliced strawberries and chill 1 to 4 hours', 'serve over ice , and garnish with whole strawberries , if you want']",6
259452,5,a different espresso martini,5,"['vanilla vodka', 'amaretto liqueur', 'cointreau liqueur', 'tia maria', 'espresso']","['shake all ingredients in a shaker of ice', 'pour into a chilled martini glass', 'garnish with three floating espresso beans', 'enjoy !', ')']",5
93339,5,lights of havana,3,"['malibu rum', 'melon liqueur', 'light rum', 'orange juice', 'pineapple juice', 'carbonated lemon-lime beverage']","['stir together rum , midori , orange juice , and pineapple juice in a tall glass with ice', 'slowly add sprite soda and stir gently', 'serve garnished with fresh fruit , if desired']",6
